Datum,Aussentemperatur,Vorlauftemperatur,Rücklauftemperatur,RL-Solltemperatur,Warmwassertemperatur,WW-Solltemperatur,Verdichter 1,Ventilator,2. Wärmeerzeuger,Heizungsumwälzpumpe,Warmwasserpumpe,Zusatzumwälzpumpe,Flanschheizung,Störung
2014/10/26 02:02:59,7.5,26.1,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:03:27,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:03:57,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:04:25,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:04:55,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:05:24,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:05:54,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:06:23,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:06:53,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:07:21,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:07:51,7.5,26.0,26.1,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:08:19,7.5,26.0,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:08:49,7.5,25.9,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:09:17,7.5,25.9,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:09:47,7.5,25.9,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:10:14,7.5,25.9,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:10:44,7.5,25.9,26.0,26.5,40.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:11:09,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:11:39,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:12:05,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:12:35,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:13:01,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:13:31,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:14:00,7.5,25.9,26.0,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:14:30,7.5,25.9,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:15:00,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:15:28,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:15:58,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:16:26,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:16:56,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:17:24,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:17:54,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:18:21,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:18:51,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:19:19,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:19:49,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:20:18,7.5,25.8,25.9,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:20:48,7.5,25.8,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:21:15,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:21:45,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:22:14,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:22:44,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:23:13,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:23:43,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:24:11,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:24:41,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:26:08,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:26:38,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:27:06,7.5,25.7,25.8,26.5,40.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:27:36,7.5,25.7,25.8,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:28:03,7.5,25.7,25.8,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:28:33,7.5,25.7,25.8,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:29:01,7.5,25.7,25.8,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:29:31,7.5,25.7,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:30:01,7.5,25.7,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:30:28,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:30:58,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:31:25,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:31:55,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:32:22,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:32:52,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:33:20,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:33:50,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:34:18,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:34:48,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:35:15,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:35:45,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:36:13,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:36:43,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:37:09,7.5,25.6,25.7,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:37:39,7.5,25.6,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:38:07,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:38:37,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:39:03,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:39:33,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:40:02,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:40:32,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:41:02,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:41:28,7.5,25.5,25.6,26.5,40.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:41:58,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:42:27,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:42:57,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:43:27,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:43:57,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:44:26,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:44:56,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:45:26,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:45:56,7.5,25.5,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:46:20,7.5,25.4,25.6,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:46:50,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:47:16,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:47:46,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:48:12,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:48:42,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:49:09,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:49:39,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:51:03,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:51:33,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:52:00,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:52:30,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:53:00,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:53:30,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:54:00,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:54:29,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:54:59,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:55:27,7.5,25.4,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:55:57,7.5,25.3,25.5,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:56:25,7.5,25.3,25.4,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:56:55,7.5,25.3,25.4,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:57:23,7.5,25.3,25.4,26.5,40.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:57:53,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:58:18,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:58:48,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:59:15,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:59:45,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:00:15,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:00:45,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:01:10,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:01:40,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:02:05,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:02:35,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:03:00,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:03:31,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:04:00,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:04:30,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:05:00,7.5,25.3,25.4,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:05:29,7.5,25.3,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:05:59,7.5,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:06:25,7.5,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:06:55,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:07:25,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:07:55,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:08:20,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:08:50,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:09:17,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:09:47,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:10:16,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:10:46,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:11:16,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:11:46,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:12:16,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:12:46,7.4,25.2,25.3,26.5,40.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:13:12,7.4,25.2,25.3,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:13:42,7.4,25.2,25.3,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:15:08,7.4,25.2,25.3,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:15:38,7.4,25.2,25.3,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:16:08,7.4,25.1,25.3,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:16:38,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:17:06,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:17:36,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:18:01,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:18:32,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:19:02,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:19:28,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:19:58,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:20:27,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:20:57,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:21:27,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:21:57,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:22:23,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:22:53,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:23:22,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:23:52,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:24:20,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:24:50,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:25:16,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:25:46,7.4,25.1,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:26:15,7.4,25.0,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:26:46,7.4,25.0,25.2,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:27:15,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:27:45,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:28:12,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:28:42,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:29:11,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:29:41,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:30:11,7.4,25.0,25.1,26.5,40.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:30:41,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:31:08,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:31:38,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:32:06,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:32:36,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:33:03,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:33:33,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:34:01,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:34:31,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:35:01,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:35:28,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:35:58,7.4,25.0,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:36:23,7.4,24.9,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:36:53,7.4,24.9,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:37:23,7.4,24.9,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:37:53,7.4,24.9,25.1,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:38:22,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:38:52,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:39:22,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:39:52,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:40:21,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:40:51,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:41:19,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:41:49,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:42:15,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:42:45,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:43:10,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:43:40,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:44:10,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:44:40,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:45:09,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:45:39,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:47:08,7.4,24.9,25.0,26.5,39.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:47:38,7.4,24.9,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:48:08,7.4,24.9,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:48:38,7.4,24.9,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:49:08,7.4,24.9,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:49:38,7.4,24.8,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:50:07,7.4,24.8,25.0,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:50:37,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:51:03,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:51:33,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:52:03,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:52:28,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:52:58,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:53:23,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:53:53,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:54:23,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:54:53,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:55:21,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:55:51,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:56:19,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:56:49,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:57:13,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:57:43,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:58:13,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:58:43,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:59:12,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 02:59:42,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:00:07,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:00:37,7.4,24.8,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:01:02,7.4,24.7,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:01:32,7.4,24.7,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:02:02,7.4,24.7,24.9,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:02:32,7.4,24.7,24.8,26.5,39.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:03:00,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:03:30,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:04:00,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:04:27,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:04:57,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:05:24,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:05:54,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:06:22,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:06:52,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:07:20,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:07:50,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:08:17,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:08:47,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:09:16,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:09:46,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:10:14,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:10:44,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:11:12,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:11:42,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 03:12:09,7.4,24.7,24.8,26.5,39.7,46.0,0,0,0,0,1,0,0,0
